LOOPNr,ID,Depth,Redox_mV,Electrode_Label,Grounding,DateTime,UpDn
LOOP6,2Ab,6.874,-350.7,Pt1,,2021-02-24 15:39:14.501,Dn
LOOP6,2Ab,6.882,-162.3,Pt2,,2021-02-24 15:39:15.316,Dn
LOOP6,2Ab,6.922,-340.9,Pt1,,2021-02-24 15:39:16.116,Dn
LOOP6,2Ab,6.955,-194.4,Pt2,,2021-02-24 15:39:16.932,Dn
LOOP6,2Ab,6.989,-328.7,Pt1,,2021-02-24 15:39:17.749,Dn
LOOP6,2Ab,7.013,-223.6,Pt2,,2021-02-24 15:39:18.549,Dn
LOOP6,2Ab,7.047,-341.4,Pt1,,2021-02-24 15:39:19.365,Dn
LOOP6,2Ab,7.071,-239.5,Pt2,,2021-02-24 15:39:20.181,Dn
LOOP6,2Ab,7.114,-319.5,Pt1,,2021-02-24 15:39:21.048,Dn
LOOP6,2Ab,7.147,-225.2,Pt2,,2021-02-24 15:39:21.819,Dn
LOOP6,2Ab,7.18,-302.1,Pt1,,2021-02-24 15:39:22.612,Dn
LOOP6,2Ab,7.21,-201.0,Pt2,,2021-02-24 15:39:23.428,Dn
LOOP6,2Ab,7.252,-275.3,Pt1,,2021-02-24 15:39:24.244,Dn
LOOP6,2Ab,7.285,-206.2,Pt2,,2021-02-24 15:39:25.062,Dn
LOOP6,2Ab,7.318,-280.2,Pt1,,2021-02-24 15:39:25.860,Dn
LOOP6,2Ab,7.351,-212.8,Pt2,,2021-02-24 15:39:26.676,Dn
LOOP6,2Ab,7.384,-277.6,Pt1,,2021-02-24 15:39:27.492,Dn
LOOP6,2Ab,7.417,-222.0,Pt2,,2021-02-24 15:39:28.292,Dn
LOOP6,2Ab,7.45,-287.3,Pt1,,2021-02-24 15:39:29.111,Dn
LOOP6,2Ab,7.483,-226.3,Pt2,,2021-02-24 15:39:29.924,Dn
LOOP6,2Ab,7.516,-304.9,Pt1,,2021-02-24 15:39:30.759,Dn
LOOP6,2Ab,7.546,-213.9,Pt2,,2021-02-24 15:39:31.540,Dn
LOOP6,2Ab,7.579,-305.4,Pt1,,2021-02-24 15:39:32.359,Dn
LOOP6,2Ab,7.612,-207.2,Pt2,,2021-02-24 15:39:33.172,Dn
LOOP6,2Ab,7.645,-310.3,Pt1,,2021-02-24 15:39:33.972,Dn
LOOP6,2Ab,7.678,-185.8,Pt2,,2021-02-24 15:39:34.823,Dn
LOOP6,2Ab,7.703,-298.6,Pt1,,2021-02-24 15:39:35.604,Dn
LOOP6,2Ab,7.736,-199.5,Pt2,,2021-02-24 15:39:36.420,Dn
LOOP6,2Ab,7.77,-313.6,Pt1,,2021-02-24 15:39:37.221,Dn
LOOP6,2Ab,7.795,-219.3,Pt2,,2021-02-24 15:39:38.036,Dn
LOOP6,2Ab,7.82,-332.6,Pt1,,2021-02-24 15:39:38.852,Dn
LOOP6,2Ab,7.832,-229.0,Pt2,,2021-02-24 15:39:39.668,Dn
LOOP6,2Ab,7.868,-342.6,Pt1,,2021-02-24 15:39:40.529,Dn
LOOP6,2Ab,7.893,-230.0,Pt2,,2021-02-24 15:39:41.284,Dn
LOOP6,2Ab,7.917,-340.7,Pt1,,2021-02-24 15:39:42.100,Dn
LOOP6,2Ab,7.943,-223.9,Pt2,,2021-02-24 15:39:42.900,Dn
LOOP6,2Ab,7.984,-322.2,Pt1,,2021-02-24 15:39:43.716,Dn
LOOP6,2Ab,8.026,-205.4,Pt2,,2021-02-24 15:39:44.533,Dn
LOOP6,2Ab,8.069,-310.7,Pt1,,2021-02-24 15:39:45.369,Dn
LOOP6,2Ab,8.085,-205.3,Pt2,,2021-02-24 15:39:46.149,Dn
LOOP6,2Ab,8.101,-317.2,Pt1,,2021-02-24 15:40:37.301,Dn
LOOP6,2Ab,8.101,-214.0,Pt2,,2021-02-24 15:40:38.101,Dn
LOOP6,2Ab,8.102,-397.7,Pt1,,2021-02-24 15:40:38.917,Dn
LOOP6,2Ab,8.103,-251.5,Pt2,,2021-02-24 15:40:39.733,Dn
LOOP6,2Ab,8.129,-385.1,Pt1,,2021-02-24 15:40:40.533,Dn
LOOP6,2Ab,8.145,-274.0,Pt2,,2021-02-24 15:40:41.349,Dn
LOOP6,2Ab,8.163,-406.3,Pt1,,2021-02-24 15:40:42.170,Dn
LOOP6,2Ab,8.172,-317.4,Pt2,,2021-02-24 15:40:42.981,Dn
LOOP6,2Ab,8.188,-416.0,Pt1,,2021-02-24 15:40:43.781,Dn
LOOP6,2Ab,8.204,-342.0,Pt2,,2021-02-24 15:40:44.596,Dn
LOOP6,2Ab,8.22,-422.6,Pt1,,2021-02-24 15:40:45.413,Dn
LOOP6,2Ab,8.236,-359.6,Pt2,,2021-02-24 15:40:46.228,Dn
LOOP6,2Ab,8.254,-427.2,Pt1,,2021-02-24 15:40:47.029,Dn
LOOP6,2Ab,8.27,-357.0,Pt2,,2021-02-24 15:40:47.845,Dn
LOOP6,2Ab,8.287,-423.5,Pt1,,2021-02-24 15:40:48.661,Dn
LOOP6,2Ab,8.312,-347.8,Pt2,,2021-02-24 15:40:49.461,Dn
LOOP6,2Ab,8.329,-405.9,Pt1,,2021-02-24 15:40:50.276,Dn
LOOP6,2Ab,8.345,-336.2,Pt2,,2021-02-24 15:40:51.093,Dn
LOOP6,2Ab,8.37,-384.4,Pt1,,2021-02-24 15:40:51.908,Dn
LOOP6,2Ab,8.379,-327.0,Pt2,,2021-02-24 15:40:52.709,Dn
LOOP6,2Ab,8.404,-382.0,Pt1,,2021-02-24 15:40:53.524,Dn
LOOP6,2Ab,8.421,-327.5,Pt2,,2021-02-24 15:40:54.340,Dn
LOOP6,2Ab,8.438,-380.0,Pt1,,2021-02-24 15:40:55.157,Dn
LOOP6,2Ab,8.454,-326.9,Pt2,,2021-02-24 15:40:55.957,Dn
LOOP6,2Ab,8.47,-380.8,Pt1,,2021-02-24 15:40:56.773,Dn
LOOP6,2Ab,8.488,-339.7,Pt2,,2021-02-24 15:40:57.589,Dn
LOOP6,2Ab,8.513,-411.2,Pt1,,2021-02-24 15:40:58.388,Dn
LOOP6,2Ab,8.531,-337.6,Pt2,,2021-02-24 15:40:59.205,Dn
LOOP6,2Ab,8.548,-417.2,Pt1,,2021-02-24 15:41:00.020,Dn
LOOP6,2Ab,8.566,-337.2,Pt2,,2021-02-24 15:41:00.837,Dn
LOOP6,2Ab,8.592,-414.5,Pt1,,2021-02-24 15:41:01.640,Dn
LOOP6,2Ab,8.609,-351.1,Pt2,,2021-02-24 15:41:02.452,Dn
LOOP6,2Ab,8.635,-379.9,Pt1,,2021-02-24 15:41:03.268,Dn
LOOP6,2Ab,8.652,-355.7,Pt2,,2021-02-24 15:41:04.085,Dn
LOOP6,2Ab,8.678,-374.2,Pt1,,2021-02-24 15:41:04.885,Dn
LOOP6,2Ab,8.696,-365.0,Pt2,,2021-02-24 15:41:05.701,Dn
LOOP6,2Ab,8.721,-384.8,Pt1,,2021-02-24 15:41:06.517,Dn
LOOP6,2Ab,8.738,-327.2,Pt2,,2021-02-24 15:41:07.333,Dn
LOOP6,2Ab,8.763,-378.5,Pt1,,2021-02-24 15:41:08.133,Dn
LOOP6,2Ab,8.781,-284.9,Pt2,,2021-02-24 15:41:08.948,Dn
LOOP6,2Ab,8.816,-373.4,Pt1,,2021-02-24 15:41:09.764,Dn
LOOP6,2Ab,8.841,-264.4,Pt2,,2021-02-24 15:41:10.580,Dn
LOOP6,2Ab,8.857,-365.2,Pt1,,2021-02-24 15:41:11.381,Dn
LOOP6,2Ab,8.886,-303.9,Pt2,,2021-02-24 15:41:12.197,Dn
LOOP6,2Ab,8.91,-369.8,Pt1,,2021-02-24 15:41:13.013,Dn
LOOP6,2Ab,8.935,-333.3,Pt2,,2021-02-24 15:41:13.828,Dn
LOOP6,2Ab,8.96,-359.4,Pt1,,2021-02-24 15:41:14.628,Dn
LOOP6,2Ab,8.985,-349.9,Pt2,,2021-02-24 15:41:15.444,Dn
LOOP6,2Ab,9.011,-354.3,Pt1,,2021-02-24 15:41:16.331,Dn
LOOP6,2Ab,9.029,-355.8,Pt2,,2021-02-24 15:41:17.076,Dn
LOOP6,2Ab,9.054,-375.7,Pt1,,2021-02-24 15:41:17.876,Dn
LOOP6,2Ab,9.079,-363.2,Pt2,,2021-02-24 15:41:18.692,Dn
LOOP6,2Ab,9.104,-377.8,Pt1,,2021-02-24 15:41:19.509,Dn
LOOP6,2Ab,9.13,-345.2,Pt2,,2021-02-24 15:41:20.324,Dn
LOOP6,2Ab,9.156,-360.4,Pt1,,2021-02-24 15:41:21.125,Dn
LOOP6,2Ab,9.182,-329.7,Pt2,,2021-02-24 15:41:21.941,Dn
LOOP6,2Ab,9.207,-344.5,Pt1,,2021-02-24 15:41:22.757,Dn
LOOP6,2Ab,9.233,-352.2,Pt2,,2021-02-24 15:41:23.573,Dn
LOOP6,2Ab,9.26,-383.7,Pt1,,2021-02-24 15:41:24.405,Dn
LOOP6,2Ab,9.271,-321.7,Pt2,,2021-02-24 15:41:25.188,Dn
LOOP6,2Ab,9.3,-378.7,Pt1,,2021-02-24 15:41:26.005,Dn
LOOP6,2Ab,9.308,-348.6,Pt2,,2021-02-24 15:42:07.429,Dn
LOOP6,2Ab,9.308,-402.8,Pt1,,2021-02-24 15:42:08.245,Dn
LOOP6,2Ab,9.312,-348.6,Pt2,,2021-02-24 15:42:09.060,Dn
LOOP6,2Ab,9.32,-428.0,Pt1,,2021-02-24 15:42:09.861,Dn
LOOP6,2Ab,9.336,-350.2,Pt2,,2021-02-24 15:42:10.677,Dn
LOOP6,2Ab,9.378,-428.5,Pt1,,2021-02-24 15:42:11.529,Dn
LOOP6,2Ab,9.403,-350.0,Pt2,,2021-02-24 15:42:12.309,Dn
LOOP6,2Ab,9.427,-411.3,Pt1,,2021-02-24 15:42:13.129,Dn
LOOP6,2Ab,9.448,-347.7,Pt2,,2021-02-24 15:42:13.925,Dn
LOOP6,2Ab,9.481,-403.2,Pt1,,2021-02-24 15:42:14.740,Dn
LOOP6,2Ab,9.507,-358.2,Pt2,,2021-02-24 15:42:15.557,Dn
